elapsed,196117,1590606418983
18475,yes
18475,example,anchor
82763,no
82763,shap,anchor
172421,yes
172421,lime,anchor
173281,yes
173281,shap,lime
241493,yes
241493,shap,example
134430,no
134430,example,lime
286115,yes
286115,anchor,example
222805,yes
222805,shap,anchor
112397,yes
112397,lime,anchor
270145,yes
270145,lime,shap
140297,yes
140297,shap,example
166492,yes
166492,example,lime
